track,artist,year,acousticness,danceability,duration_ms,energy,key,liveness,loudness,speechiness,tempo,valence,charted,weeks-on-board
CHROME,PNTHN,2018.0,0.197,0.581,181750.0,0.589,C#/Db,0.331,-9.728,0.452,69.82,0.73,False,0
Não Meche Com Ws,DJ Ws da Igrejinha,2018.0,0.777,0.537,133672.0,0.698,A#/Bb,0.0562,-1.842,0.369,68.344,0.528,False,0
"Silber - Das zweite Buch der Träume: Dream a Little Dream, Kapitel 12",Kerstin Gier,2014.0,0.339,0.708,223133.0,0.267,C,0.247,-18.369,0.956,132.218,0.301,False,0
Hava Nagila,Gad Elbaz,2017.0,0.00101,0.703,235320.0,0.84,D,0.128,-5.965,0.0347,128.025,0.413,False,0
Ydrmbatb,All Waffle Trick,2015.0,0.00177,0.48,226853.0,0.977,D,0.331,-3.715,0.0707,92.958,0.411,False,0
Brać Życie za Mordę,VNM,2015.0,0.153,0.67,327599.0,0.7879999999999999,C,0.775,-7.6179999999999986,0.339,143.601,0.454,False,0
"QsensX, Pt. 143",QsensX,2018.0,0.0885,0.769,366992.0,0.349,F,0.0891,-12.444,0.041,127.972,0.3,False,0
"Daddy, He Got a Tesla",Vulfpeck,2016.0,0.0242,0.6970000000000001,205323.0,0.868,A#/Bb,0.518,-10.362,0.0782,119.105,0.8640000000000001,False,0
Wine up Kizomba,Laskez,2013.0,0.109,0.691,240000.0,0.532,C#/Db,0.0665,-11.859000000000002,0.125,172.028,0.614,False,0
Dying Inside (DI),E.Lee,2016.0,0.613,0.6940000000000001,217187.0,0.61,G,0.318,-9.512,0.212,135.35,0.253,False,0
HNA,Oum,2016.0,0.131,0.659,256920.0,0.421,G,0.109,-8.698,0.0424,159.86,0.291,False,0
Qnaliine - Soul Safari Remix,Maka,2014.0,0.5539999999999999,0.826,440656.0,0.616,E,0.063,-10.126,0.113,121.995,0.273,False,0
LWYMMD,Adriel Cruz,2015.0,0.000279,0.61,266301.0,0.905,F#/Gb,0.374,-4.644,0.0689,146.06,0.521,False,0
Aaj Jaane Ki Zid Na Karo / Perfect,Jeffrey Iqbal,2018.0,0.6579999999999999,0.261,204739.0,0.407,G,0.328,-9.625,0.0325,188.727,0.179,False,0
Neuer Tag neues Drama,Gzuz,2018.0,0.357,0.66,200766.0,0.652,D#/Eb,0.0949,-6.8020000000000005,0.162,108.815,0.239,False,0
Kapitel 9: Kampf um das Drachenauge,Dragons - Auf zu neuen Ufern,2018.0,0.7559999999999999,0.5539999999999999,124707.0,0.894,E,0.7979999999999999,-5.898,0.523,93.185,0.7140000000000001,False,0
Kapitel 53 - Sowas kann auch nur mir passieren,Mhairi McFarlane,2018.0,0.462,0.71,192584.0,0.337,C#/Db,0.256,-17.884,0.948,110.3,0.414,False,0
Skit - Instrumental,Reda Rwena,2018.0,0.5489999999999999,0.55,279693.0,0.828,F,0.123,-8.299,0.397,92.009,0.606,False,0
GCS / Raw Fuck,Worshiprr,2017.0,0.00761,0.419,512000.0,0.619,G#/Ab,0.123,-8.119,0.0715,92.491,0.118,False,0
Abendliche Dschungel Atmosphäre (Bezaubernde und beruhigenden Klänge der Natur) [Hilfe zum Einschlafen und erholsameren Durchschlafen],Wild Eden Naturaufnahmen,2015.0,0.698,0.133,346593.0,0.355,F,0.085,-39.504,0.0838,80.502,0.0347,False,0
Momentum - Radio Edit,Audiotricz,2014.0,0.0205,0.487,174400.0,0.925,D,0.385,-3.881,0.0524,149.889,0.443,False,0
Gå Med Dig,Zjakalen,2013.0,0.0872,0.61,208147.0,0.8959999999999999,C#/Db,0.103,-5.157,0.314,167.97,0.879,False,0
Oops!...I Did It Again (Live At Largo),Kina Grannis,2011.0,0.722,0.695,154758.0,0.094,C,0.677,-15.077,0.13,116.598,0.379,False,0
Aequilibrium,Andrey Vinogradov,2017.0,0.901,0.18,184791.0,0.278,F,0.106,-10.982,0.0332,84.647,0.0714,False,0
Ay Xwda,KARWAN XABATI,2016.0,0.674,0.794,623409.0,0.769,G#/Ab,0.171,-4.843,0.0515,134.981,0.722,False,0
Aeroplane,Leon of Athens,2018.0,0.816,0.517,196040.0,0.7609999999999999,F,0.144,-8.448,0.0282,91.985,0.244,False,0
Das Drachenbootrennen - Teil 2,Wickie,2015.0,0.648,0.6679999999999999,100680.0,0.57,C,0.8320000000000001,-14.759,0.935,95.463,0.565,False,0
"Black Magic - Get Weird Tour Live from The SSE Arena, Wembley",Little Mix,2018.0,0.0143,0.616,250600.0,0.885,F#/Gb,0.964,-7.747999999999998,0.062,112.002,0.51,False,0
Claus Vs. Claus,JD McPherson,2018.0,0.574,0.627,219507.0,0.536,F#/Gb,0.134,-7.582999999999998,0.0488,96.572,0.8590000000000001,False,0
Performance,The xx,2017.0,0.4920000000000001,0.279,246013.0,0.313,A,0.106,-9.413,0.038,85.904,0.0587,False,0
Minutemen,DDIY,2013.0,0.0305,0.789,179467.0,0.642,E,0.41,-7.33,0.234,103.03,0.632,False,0
Silverlined - CID Remix,XYconstant,2015.0,0.0303,0.757,306070.0,0.789,C,0.0335,-4.284,0.043,126.028,0.4370000000000001,False,0
想,Zpecial,2018.0,0.0256,0.324,259320.0,0.933,G,0.353,-5.138999999999999,0.0827,170.108,0.578,False,0
Loose It - Louis Lunch VQ Perspectrumental,Ngumzeen,2015.0,0.00172,0.77,457691.0,0.452,C#/Db,0.069,-17.887,0.0585,117.978,0.066,False,0
New World Order (N.W.O),Bas,2014.0,0.229,0.583,230320.0,0.812,C#/Db,0.53,-6.823,0.229,92.886,0.583,False,0
Hektiks,Celo & Abdi,2012.0,0.0138,0.642,230258.0,0.7709999999999999,G#/Ab,0.0819,-4.7330000000000005,0.298,79.98899999999998,0.141,False,0
Qyqek - Live,Lora,2016.0,0.7929999999999999,0.601,294360.0,0.823,A,0.504,-3.562,0.123,149.96200000000005,0.922,False,0
Nvrstp,Mosaic MSC,2015.0,0.0601,0.517,200080.0,0.989,C#/Db,0.897,-4.229,0.0462,145.96,0.792,False,0
Call on Me (feat. Church E & Kid3rd),Boxxx,2015.0,0.0408,0.6709999999999999,170293.0,0.7,D,0.11,-6.247000000000001,0.0431,98.01,0.536,False,0
Loudest MF - Crisis Era Remix,Yellow Claw,2018.0,0.00599,0.7290000000000001,171481.0,0.878,C#/Db,0.3229999999999999,-3.859,0.0894,150.016,0.494,False,0
N'ty Gjilan e dua pleqni,Isuf,2017.0,0.5670000000000001,0.509,252935.0,0.8059999999999999,C,0.212,-6.004,0.0335,135.001,0.838,False,0
Der Flüsterer im Dunkeln - Teil 36,Bibliothek des Schreckens,2018.0,0.414,0.705,75048.0,0.359,F#/Gb,0.399,-16.144000000000002,0.949,105.837,0.6659999999999999,False,0
The Ugliest House On The Block - Live,Beth Hart,2018.0,0.293,0.563,354560.0,0.655,A,0.792,-7.523,0.0633,92.047,0.357,False,0
I Caught Myself,Vitamin String Quartet,2010.0,0.835,0.722,199320.0,0.289,F,0.187,-12.73,0.0438,117.035,0.8,False,0
Dating Tayo - Instrumental,TJ Monterde,2017.0,0.482,0.53,245427.0,0.1689999999999999,G,0.103,-14.197,0.0471,140.08700000000002,0.0865,False,0
Sketches of Brunswick East I,King Gizzard & The Lizard Wizard,2017.0,0.911,0.228,80133.0,0.452,E,0.189,-14.936,0.0495,83.387,0.162,False,0
Geile Stimmung,Norman,2014.0,0.269,0.769,201240.0,0.993,C,0.348,-2.052,0.0969,136.02700000000002,0.8009999999999999,False,0
Know You Better (feat. Fabolous & Pusha T),Omarion,2013.0,0.0366,0.78,287360.0,0.4320000000000001,A,0.119,-7.715,0.0785,131.034,0.532,False,0
"Solfeggio C-Dur, Wq. 112/10",Carl Philipp Emanuel Bach,2017.0,0.759,0.382,54080.0,0.493,B,0.1369999999999999,-18.247,0.0462,141.933,0.363,False,0
"After Midnight (with J. J. Cale) - Live at Ipayone Center, San Diego, CA, 3/15/2007",Eric Clapton,2016.0,0.384,0.456,343507.0,0.7509999999999999,D,0.893,-8.172,0.0657,184.71400000000003,0.5589999999999999,False,0
Eyşan (Unutamıyorum),Toygar Işıklı,2011.0,0.0735,0.382,159488.0,0.29,E,0.123,-13.333,0.0369,135.685,0.0836,False,0
Shtet n'Veti,Durim Malaj,2015.0,0.028,0.875,180976.0,0.588,A#/Bb,0.0543,-6.723,0.0768,95.107,0.6459999999999999,False,0
"G'z On Da Move (feat. D.L.E.MM.A, C-Siccness & UGG)",Mr.Loco aka Loc Da Smoke,2012.0,0.0158,0.765,302760.0,0.542,G,0.112,-11.41,0.369,180.09599999999998,0.664,False,0
Lux Lisbon (feat. Tom Smith),Casper,2013.0,0.596,0.517,233627.0,0.418,D,0.3720000000000001,-9.309,0.0403,137.863,0.31,False,0
Twoje serce,Łzy,2016.0,0.000249,0.413,175000.0,0.901,A,0.0971,-5.6720000000000015,0.0462,152.012,0.552,False,0
M'Love,Sunbeam Sound Machine,2013.0,0.000183,0.5,226511.0,0.491,E,0.165,-9.53,0.0275,120.685,0.5820000000000001,False,0
Сегодня пьяным буду вновь (Kolya Funk & Eddie G Remix),Lx24,2017.0,0.0682,0.752,275749.0,0.924,D,0.0607,-3.2910000000000004,0.0639,127.995,0.906,False,0
HH,DP,2018.0,0.0016,0.83,336000.0,0.508,E,0.0605,-8.952,0.396,130.0,0.144,False,0
Toujours La',Jonas Kvarnström,2012.0,0.991,0.54,155365.0,0.327,G,0.117,-19.711,0.053,118.62,0.943,False,0
Moto Oyo,Makoma,2011.0,0.111,0.555,351112.0,0.428,A,0.116,-8.902999999999997,0.0278,118.009,0.217,False,0
Yiyhu L'ratzon,Congregation Bet Haverim,2010.0,0.993,0.154,85547.0,0.187,G#/Ab,0.104,-21.906,0.0404,73.20100000000002,0.0651,False,0
Night of Gold (Official Theme Song - Night of Champions),WWE,2013.0,0.0112,0.5,107586.0,0.86,F,0.203,-8.046,0.0478,86.97200000000002,0.746,False,0
Psalm 132,Simon Khorolskiy,2018.0,0.653,0.26,179448.0,0.6629999999999999,D,0.102,-9.693,0.0469,94.975,0.298,False,0
Skitishe,Anti Dot,2012.0,0.609,0.872,116506.0,0.339,D#/Eb,0.29,-11.907,0.682,89.807,0.6759999999999999,False,0
Right Now (feat. JME & Frisco),Chip,2018.0,0.225,0.623,206131.0,0.912,F#/Gb,0.0639,-2.427,0.342,135.09799999999998,0.664,False,0
If You Love Me (feat. Jay Park),NS Yoon-G,2012.0,0.0609,0.5820000000000001,198840.0,0.82,G,0.162,-5.195,0.0753,170.002,0.534,False,0
When I Lye Down (feat. Jinxta Jx & Butcha),Ambush Tactics,2018.0,0.0888,0.471,205800.0,0.518,F#/Gb,0.595,-12.388,0.368,190.027,0.8959999999999999,False,0
"Take Yours, I'll Take Mine - Jury Chamber Mix",Matthew Mole,2014.0,0.373,0.564,218999.0,0.496,D#/Eb,0.0727,-7.345,0.0371,138.007,0.363,False,0
Holding On,Tyler Sjöström,2017.0,0.5579999999999999,0.7290000000000001,186160.0,0.365,A,0.098,-8.584,0.0281,137.011,0.3229999999999999,False,0
Kapitel 21 - Alea Aquarius 3. Das Geheimnis der Ozeane. Teil 1,Tanya Stewner,2017.0,0.574,0.7070000000000001,120600.0,0.273,G,0.162,-18.139,0.958,130.99,0.298,False,0
Neugeborene Schlafhilfe,Weißes Rauschen HD,2018.0,0.795,0.0,199929.0,0.398,D,0.931,-16.889,0.0,0.0,0.0,False,0
Swimming with Shark (feat. VV Brown),Hoodie Allen,2011.0,0.0619,0.774,178129.0,0.638,A,0.249,-7.9460000000000015,0.133,99.077,0.446,False,0
"Strauss II: Wiener Blut, Act III: Dialog & Sextett ""O kommen Sie und zögern Sie nicht länger! - Er ist net z'finden - Stoß an, stoß an, du Liebchen mein""",Johann Strauss II,2013.0,0.947,0.301,399760.0,0.156,A#/Bb,0.272,-20.031,0.0898,70.226,0.202,False,0
Hot Game - Marco Branky Remix,Tobix,2013.0,0.0272,0.821,338060.0,0.711,C#/Db,0.0727,-4.436,0.0553,128.011,0.8690000000000001,False,0
egyptian pools,JUICEB☮X,2015.0,0.7340000000000001,0.464,133720.0,0.657,F,0.106,-13.722,0.238,78.862,0.647,False,0
November Blue,Vxn,2018.0,0.12,0.59,184308.0,0.521,D,0.144,-9.553,0.0948,83.67,0.496,False,0
Psalms,Vudu Sister,2012.0,0.153,0.541,220627.0,0.4370000000000001,D,0.096,-11.684,0.0244,91.407,0.648,False,0
Electrical,VX Digital,2017.0,0.000807,0.762,364035.0,0.655,G,0.113,-10.366,0.0603,126.993,0.412,False,0
VT-100,Monolake,2015.0,0.000668,0.7170000000000001,371023.0,0.629,G,0.111,-10.24,0.0479,132.003,0.196,False,0
Warum haben Igel Stacheln? - Teil 26,Die kleine Schnecke Monika Häuschen,2013.0,0.782,0.736,93925.0,0.456,F#/Gb,0.755,-8.29,0.878,35.319,0.561,False,0
Godfather (Orient Club),Iyad Rimawi,2016.0,0.523,0.146,196194.0,0.635,E,0.442,-5.515,0.0361,50.37300000000001,0.315,False,0
Gra Zmienia w Bestie,Gruby Mielzky,2012.0,0.436,0.7040000000000001,172853.0,0.496,G#/Ab,0.294,-10.970999999999998,0.384,100.227,0.718,False,0
Der Durchbruch,Kinderzimmer Productions,2011.0,0.481,0.503,262667.0,0.8290000000000001,F,0.314,-9.085,0.422,82.958,0.25,False,0
Der Schatten über Innsmouth - Teil 100,Bibliothek des Schreckens,2018.0,0.606,0.794,72953.0,0.495,C,0.388,-12.246,0.912,52.356,0.919,False,0
OUTRO: VISION,NCT,2018.0,0.000385,0.556,57474.0,0.913,D,0.268,-4.075,0.0929,179.925,0.357,False,0
KZNUM,XPURM,2011.0,0.705,0.0885,171128.0,0.152,D#/Eb,0.109,-27.246,0.0406,85.48100000000002,0.0434,False,0
Tru Basic,Qp,2017.0,0.146,0.621,196874.0,0.794,C#/Db,0.0629,-7.258999999999999,0.0763,77.509,0.83,False,0
Asakasa Medley,Asiwaju Abass Akande Pk1st Obesere,2013.0,0.6759999999999999,0.669,1106520.0,0.6509999999999999,F#/Gb,0.216,-17.429000000000002,0.089,147.496,0.7440000000000001,False,0
New York State of Mind,Max S,2014.0,0.379,0.597,161145.0,0.478,D,0.14,-10.249,0.0611,84.50200000000002,0.176,False,0
The Journey,Fm Radio,2013.0,0.397,0.618,188400.0,0.6940000000000001,E,0.104,-6.502000000000002,0.0265,131.019,0.449,False,0
Qnoum Kaun Khmer (I Am a Cambodian Child),Tiffany Lytle,2017.0,0.677,0.626,246342.0,0.363,F,0.121,-9.262,0.0321,129.791,0.252,False,0
"Lass mi schaugn, in de Äugerl de braun",Oimsummamusi,2017.0,0.77,0.458,151093.0,0.466,G#/Ab,0.266,-9.502,0.146,186.519,0.962,False,0
Heber,F.S. Blumm,2010.0,0.976,0.377,277160.0,0.0634,G,0.0616,-17.613,0.0461,78.937,0.0396,False,0
You do not close your heart,Janna Friske,2012.0,0.1639999999999999,0.8109999999999999,235755.0,0.687,C#/Db,0.0659,-8.464,0.0304,106.015,0.957,False,0
My Imagination (feat. dvsn),Majid Jordan,2017.0,0.0186,0.695,225775.0,0.545,C,0.104,-10.836,0.0506,129.001,0.0387,False,0
Geh jetzt nicht weg,doubtboy,2017.0,0.00122,0.458,192656.0,0.875,G,0.68,-7.227,0.299,101.093,0.336,False,0
Abendstille überall,Simone Sommerland,2012.0,0.8270000000000001,0.5379999999999999,98023.0,0.314,D#/Eb,0.106,-9.854,0.0274,109.827,0.368,False,0
Hasbi Rabi Jal Allah,Hafiz Ahmed Raza Qadri,2013.0,0.8029999999999999,0.654,293712.0,0.862,D,0.211,-3.876,0.0404,92.52,0.818,False,0
Hhé!,Empty Pubs,2012.0,0.058,0.735,207054.0,0.743,D,0.0681,-5.485,0.0339,112.028,0.633,False,0
I Can,Ips,2015.0,0.79,0.472,269900.0,0.39,A,0.094,-12.486,0.0599,119.033,0.8590000000000001,False,0
HZE (feat. Elliphant & WDL),Mouthe,2018.0,0.0253,0.475,245946.0,0.632,C,0.6859999999999999,-4.723,0.312,87.336,0.458,False,0
Wp,Околорэп,2012.0,0.326,0.816,152961.0,0.6729999999999999,D#/Eb,0.0939,-9.024,0.48,84.95700000000002,0.262,False,0
Every Once in a While,R.W.W. (Reggae Workers of the World),2018.0,0.401,0.795,245750.0,0.913,A#/Bb,0.101,-7.614,0.0351,129.26,0.901,False,0
Excalibur R8MK2,Legowelt,2014.0,0.00605,0.605,248014.0,0.888,D,0.104,-9.449,0.0395,126.964,0.568,False,0
Creatures Of The Night - KVR Remix,Hardwell,2017.0,0.0616,0.588,171400.0,0.493,D,0.239,-6.737,0.0339,74.961,0.228,False,0
Ek Ong Kaar,Snatam Kaur,2010.0,0.73,0.483,522853.0,0.354,F,0.113,-12.720999999999998,0.0288,111.807,0.247,False,0
Für die Iwigkeit,Karneval 2018,2018.0,0.0579,0.659,204085.0,0.8859999999999999,E,0.0843,-5.388,0.095,151.968,0.913,False,0
Kapitel 18: Zoomania,Disney - Zoomania,2015.0,0.747,0.55,90253.0,0.7390000000000001,E,0.43,-9.809,0.644,102.604,0.614,False,0
hardly ever home (feat. Wiz Khalifa),DP Beats,2018.0,0.00566,0.501,186749.0,0.685,G,0.391,-8.301,0.338,82.195,0.281,False,0
Wild Dogs,H.C. McEntire,2018.0,0.715,0.594,189333.0,0.172,B,0.0791,-11.503,0.0316,110.837,0.119,False,0
İyi Değilim - Tarık İster Club Version,Sinan Akçıl,2017.0,0.116,0.675,196875.0,0.914,G#/Ab,0.247,-4.923,0.0383,128.041,0.804,False,0
Lmaan Daas,Mzamrim,2014.0,0.0157,0.613,69253.0,0.987,A#/Bb,0.542,-4.538,0.0479,164.947,0.258,False,0
Otra Vez por Ti Estoy Llorando - En Vivo,Sur 16,2014.0,0.0388,0.267,294360.0,0.812,E,0.453,-5.665,0.175,163.87099999999995,0.38,False,0
Psalm 34 (Live),The Brooklyn Tabernacle Choir,2018.0,0.341,0.27,476347.0,0.6779999999999999,D,0.875,-6.943,0.044,61.132,0.181,False,0
Nosso QG,Trio Bravana,2017.0,0.298,0.741,162512.0,0.8740000000000001,G#/Ab,0.355,-3.902,0.0799,89.955,0.862,False,0
Aczd fkr,Goreshit,2018.0,0.0208,0.207,302857.0,0.969,D#/Eb,0.115,-4.526,0.112,168.02,0.112,False,0
Al Ashr (1-3),Silma M R,2013.0,0.754,0.457,58700.0,0.136,F,0.151,-10.013,0.0444,138.861,0.436,False,0
Livre Vontade,Qnadez,2016.0,0.375,0.596,294601.0,0.7440000000000001,D,0.352,-3.851,0.0267,125.002,0.4,False,0
Believe It - YZY Remix,Holl & Rush,2018.0,0.0107,0.785,190476.0,0.845,F#/Gb,0.0646,-3.0780000000000003,0.197,125.994,0.599,False,0
Dancefloor Jam - JX Cannon Remix,BASSBEAR!!,2017.0,0.00561,0.7909999999999999,402462.0,0.715,D,0.143,-9.256,0.049,130.006,0.0362,False,0
Allergisch gegen Menschen,Ruffiction,2018.0,0.478,0.762,220520.0,0.805,G#/Ab,0.1369999999999999,-5.648,0.152,102.0,0.3229999999999999,False,0
Total Zombie (Live from Spotify House SXSW'16),Day Wave,2016.0,0.135,0.402,257280.0,0.693,E,0.7120000000000001,-9.836,0.0297,150.22899999999996,0.48,False,0
Army,SahBabii,2018.0,0.0283,0.836,174385.0,0.62,A,0.061,-8.51,0.051,134.0,0.476,False,0
Caillou (Intro),Simone Sommerland,2016.0,0.481,0.878,45340.0,0.535,D#/Eb,0.243,-7.6110000000000015,0.0344,134.563,0.973,False,0
Fyge Apo Mena,Paris,2017.0,0.1369999999999999,0.485,221667.0,0.978,D,0.289,-3.138,0.0483,180.067,0.843,False,0
Windup Robot,Martin Gore,2013.0,0.000679,0.731,325787.0,0.8220000000000001,D,0.139,-7.551,0.0588,127.991,0.218,False,0
Thixo Ova Izikhungo,Rev. Nkomfa Mkabile,2017.0,0.507,0.369,253440.0,0.7,G#/Ab,0.118,-8.225,0.199,119.818,0.511,False,0
Eeny Meeny Miny Moe,Konvoy,2016.0,0.0519,0.8190000000000001,255592.0,0.711,G#/Ab,0.0954,-7.539,0.263,84.988,0.403,False,0
Včasih,Matematika,2018.0,0.263,0.598,237987.0,0.728,E,0.202,-7.342,0.033,115.025,0.485,False,0
Pilot,Eddie,2018.0,0.5660000000000001,0.669,244000.0,0.393,A,0.0987,-11.995,0.0407,140.02100000000002,0.451,False,0
Mecbursun,What Da Funk,2017.0,0.373,0.732,169745.0,0.816,G,0.123,-4.239,0.068,89.986,0.773,False,0
Cinco - Original Mix,XJN,2014.0,0.0053799999999999,0.863,460870.0,0.446,B,0.0891,-8.724,0.234,126.033,0.815,False,0
"Der Mann, der kein Mörder war - Die Fälle des Sebastian Bergman 1, Kapitel 84",Michael Hjorth,2011.0,0.483,0.723,109833.0,0.471,G,0.312,-13.861,0.945,119.37,0.691,False,0
Lay Low,VCATION,2018.0,0.0141,0.7559999999999999,221077.0,0.594,F#/Gb,0.1689999999999999,-8.879,0.0382,120.036,0.7979999999999999,False,0
Min bok,Ylvis,2018.0,0.344,0.612,59305.0,0.317,A#/Bb,0.274,-11.077,0.33,47.19300000000001,0.406,False,0
zx17,Zxcv,2017.0,0.0671,0.7070000000000001,30711.0,0.405,A#/Bb,0.108,-19.74,0.0923,119.991,0.201,False,0
Peace Please,Nomine,2016.0,0.0063,0.639,275200.0,0.669,G,0.353,-9.203,0.0283,125.016,0.0624,False,0
Das Gesetz des Dschungels - Teil 2,Die Pinguine aus Madagascar,2011.0,0.6709999999999999,0.6829999999999999,231208.0,0.754,G,0.792,-6.796,0.7859999999999999,100.373,0.843,False,0
I Play the Kora,Les Amazones d'Afrique,2017.0,0.0041,0.616,241870.0,0.718,C,0.147,-8.857000000000003,0.211,111.313,0.479,False,0
Jancuk!,Terapi Urine,2014.0,0.00495,0.375,125179.0,0.951,F,0.0684,-6.204,0.186,121.877,0.0765,False,0
F*da P*rra - Original Mix,ÀTTØØXXÁ,2016.0,0.00632,0.7979999999999999,161423.0,0.569,A,0.0697,-7.155,0.16,154.97899999999996,0.79,False,0
Witze Witze Witze - 400 Chuck Norris Witze - Teil 3,Uwe Lachmann,2017.0,0.589,0.6609999999999999,126332.0,0.616,G,0.7290000000000001,-10.796,0.6,78.35,0.935,False,0
Joekskapelle & Sjoenkelmeziek,Szeukers,2018.0,0.159,0.6940000000000001,198648.0,0.789,C#/Db,0.206,-4.3260000000000005,0.439,160.237,0.257,False,0
Codename X - xKore Remix,Excision,2016.0,5.36e-05,0.564,199821.0,0.7140000000000001,C#/Db,0.615,-6.4220000000000015,0.116,139.989,0.283,False,0
Irene's Theme,David Arnold,2012.0,0.993,0.382,42933.0,0.0399,D,0.0648,-19.078,0.0439,88.76799999999999,0.7240000000000001,False,0
Hard in Your House 2.0,Qÿko,2016.0,0.00125,0.542,228963.0,0.825,E,0.288,-4.854,0.0394,130.029,0.589,False,0
Fwslm,S.AE,2018.0,0.458,0.655,190668.0,0.466,A,0.243,-10.234,0.307,72.52199999999998,0.248,False,0
Turista,Kimy LQ,2018.0,0.1369999999999999,0.778,148947.0,0.37,F#/Gb,0.0872,-14.069,0.473,171.938,0.5870000000000001,False,0
Il bello d'esser brutti,J-AX,2015.0,0.0071099999999999,0.64,209013.0,0.892,A,0.336,-3.901,0.0585,97.928,0.8270000000000001,False,0
Zmtaw,Yosef kassa,2018.0,0.634,0.633,358506.0,0.314,D,0.421,-11.703,0.0453,81.945,0.495,False,0
HHC,Esdì,2016.0,0.151,0.763,133625.0,0.933,F#/Gb,0.0565,-2.301,0.247,92.017,0.53,False,0
Next to You,Nicolas Haelg,2015.0,0.00967,0.612,306834.0,0.5579999999999999,B,0.106,-8.716000000000001,0.0292,127.0,0.256,False,0
Ta Pio Megala S' Agapo,Notis Sfakianakis,2018.0,0.344,0.706,252414.0,0.561,G,0.0918,-9.348,0.0282,148.075,0.366,False,0
ZF01,Remo Sava,2017.0,4.35e-05,0.813,471000.0,0.371,B,0.0814,-22.316,0.0573,123.014,0.147,False,0
Oldis,Atake FDD,2018.0,0.0677,0.618,322413.0,0.7120000000000001,C#/Db,0.163,-7.662000000000001,0.318,189.437,0.38,False,0
Rapper ficken,Fard,2018.0,0.132,0.498,192200.0,0.932,G,0.0618,-5.722,0.261,93.502,0.7070000000000001,False,0
Go Your Own Way (Glee Cast Version),Glee Cast,2011.0,0.000273,0.56,221067.0,0.867,C#/Db,0.135,-4.801,0.0281,136.237,0.594,False,0
L'Héritier (Nightcore),YTBS Nightcore,2017.0,0.6779999999999999,0.568,217797.0,0.486,G,0.63,-14.468,0.148,112.184,0.705,False,0
Loyalitet,QLF,2018.0,0.487,0.669,205000.0,0.632,A,0.0993,-9.066,0.0676,109.971,0.257,False,0
She in Love,Juicy J,2016.0,0.0486,0.863,241128.0,0.7340000000000001,C#/Db,0.294,-5.898,0.333,160.028,0.547,False,0
Pida Me La,Gipsy Kings,2012.0,0.574,0.6890000000000001,191333.0,0.958,G,0.136,-6.504,0.0523,110.605,0.856,False,0
Sorp,xGADDAVÍRx,2017.0,2.07e-05,0.294,154750.0,0.835,G,0.108,-5.654,0.104,157.936,0.521,False,0
Suicide,Junkie XL,2014.0,0.96,0.199,78133.0,0.268,C#/Db,0.108,-19.863,0.0436,108.037,0.0544,False,0
Dreamcatcher (feat. Tailor),LCNVL,2013.0,0.0229,0.605,246800.0,0.83,G#/Ab,0.159,-6.707000000000002,0.0895,127.983,0.451,False,0
M&P,Alan Pinto,2017.0,0.0361,0.8140000000000001,207500.0,0.636,A#/Bb,0.1,-5.471,0.273,150.0,0.329,False,0
Jxxky,Dopehead,2014.0,0.24,0.731,139651.0,0.635,F#/Gb,0.912,-7.512,0.579,152.00799999999995,0.868,False,0
"Feuernacht - Island-Krimi, Kapitel 98",Yrsa Sigurðardóttir,2011.0,0.805,0.623,216909.0,0.224,D#/Eb,0.176,-13.74,0.96,175.753,0.407,False,0
Why Is It Like This,Xfruge,2018.0,0.916,0.584,72005.0,0.194,F#/Gb,0.117,-16.980999999999998,0.0736,160.03799999999995,0.654,False,0
Steel Reason,Nobuo Uematsu,2010.0,0.0294,0.473,256975.0,0.865,G#/Ab,0.0887,-7.547999999999999,0.0515,125.986,0.606,False,0
Cheers,Tha Ynoe,2017.0,0.0342,0.48,164612.0,0.687,G,0.1669999999999999,-11.032,0.598,178.00799999999995,0.263,False,0
Hurt Locker - Main,Xzibit,2010.0,0.0667,0.475,261424.0,0.918,B,0.279,-5.081,0.358,88.62700000000002,0.746,False,0
diskommunication,t+pazolite,2012.0,0.00583,0.443,295987.0,0.992,C#/Db,0.148,-5.141,0.0638,179.976,0.723,False,0
The Story About Us,Sezer Uysal,2018.0,0.0241,0.7979999999999999,477350.0,0.6629999999999999,C,0.0591,-8.497,0.0483,114.987,0.466,False,0
Look How Life's Changed,67,2017.0,0.195,0.805,146972.0,0.804,C#/Db,0.1,-4.062,0.249,142.069,0.58,False,0
Gde Smo Moja Ljubavi,Sasa Kovacevic,2016.0,0.574,0.45,222440.0,0.805,B,0.26,-5.129,0.0336,167.93900000000005,0.53,False,0
Kicsi gesztenye - radio edit,TNT,2011.0,0.0911,0.743,224733.0,0.856,D,0.1639999999999999,-6.426,0.0403,100.023,0.978,False,0
Schodowa klatka,PIH,2013.0,0.0666,0.612,256613.0,0.866,F#/Gb,0.539,-6.898,0.394,85.91,0.8,False,0
"Feuernacht - Island-Krimi, Kapitel 128",Yrsa Sigurðardóttir,2011.0,0.529,0.638,321138.0,0.217,G,0.163,-14.041,0.956,163.3,0.204,False,0
Bang Gang,Yza Ya,2013.0,0.0114,0.428,216667.0,0.758,C#/Db,0.294,-5.162000000000001,0.102,112.775,0.288,False,0
World A Music,Epeak,2010.0,0.0312,0.6859999999999999,346753.0,0.966,B,0.1639999999999999,-1.7,0.129,89.979,0.6890000000000001,False,0
