track,artist,year,acousticness,danceability,duration_ms,energy,key,liveness,loudness,speechiness,tempo,valence,charted,weeks-on-board
Kapitel 13 - Das verhexte Osterei (Folge 066),Bibi Blocksberg,1997.0,0.66,0.74,91646.0,0.514,C#/Db,0.398,-14.956,0.937,83.055,0.748,False,0
Duel of the Fates,John Williams,1999.0,0.733,0.471,254347.0,0.411,D,0.28,-15.755,0.041,79.986,0.282,False,0
Den Tha Dakriso Pia Gia Sena - Live,Pix Lax,1997.0,0.00898,0.283,233453.0,0.7140000000000001,A,0.964,-11.662,0.103,104.286,0.42,False,0
Još I Danas Zamiriši Trešnja,Gazde,1995.0,0.36,0.6,218573.0,0.518,C#/Db,0.36,-10.026,0.0316,121.289,0.454,False,0
Partita nr.2 in D Minor BWV 1004: I. Allemanda,Johann Sebastian Bach,1999.0,0.992,0.318,270160.0,0.0792,C#/Db,0.101,-17.383,0.0531,129.498,0.428,False,0
Middle Of The Night,MJG,1997.0,0.0917,0.856,305440.0,0.7070000000000001,F#/Gb,0.306,-7.041,0.178,137.997,0.7809999999999999,False,0
Feel It (Stakka & K.Tee Remix),Randall,1996.0,0.00205,0.563,382059.0,0.872,C#/Db,0.0938,-7.621,0.0865,162.821,0.484,False,0
's Raachermannel,Zschorlauer Nachtigallen,1995.0,0.987,0.526,256707.0,0.0387,C,0.0741,-19.96,0.0492,117.144,0.364,False,0
U stóp szklanych gór,Bajm,1990.0,0.5920000000000001,0.573,283227.0,0.3720000000000001,D,0.0914,-12.75,0.0313,100.039,0.179,False,0
Rzeki Marzeń,The Analogs,1998.0,0.0293,0.519,124613.0,0.615,B,0.154,-12.248,0.0581,178.053,0.965,False,0
Castelo Forte,CPB,1997.0,0.902,0.426,285027.0,0.182,C,0.215,-12.138,0.0269,81.047,0.335,False,0
English Folk Song Suite: 1. March: Seventeen come Sunday,Ralph Vaughan Williams,1999.0,0.937,0.429,201333.0,0.234,F,0.0662,-17.055999999999994,0.0379,120.779,0.5589999999999999,False,0
Dancing With a Rich Man,R. Kelly,1996.0,0.237,0.688,210067.0,0.726,F,0.0912,-5.858,0.0368,99.927,0.34,False,0
As the Years Go Passing By (with Booker T. & The MG's) - Live,Boz Scaggs,1997.0,0.623,0.524,283827.0,0.297,C,0.701,-12.615,0.0328,88.639,0.293,False,0
É Assim Que Te Amo,Chitãozinho & Xororó,1990.0,0.351,0.239,260467.0,0.51,C,0.316,-11.583,0.0382,180.457,0.348,False,0
Vjeshtë Në Zemër,Elita 5,1997.0,0.12,0.502,250122.0,0.442,E,0.139,-13.498,0.0307,129.744,0.413,False,0
"Elgar: Cello Concerto in E Minor, Op. 85: I. Adagio - Moderato",Edward Elgar,1995.0,0.95,0.133,480240.0,0.104,E,0.279,-22.882,0.0443,82.118,0.0451,False,0
Bend Over,Jersey Ave.,1998.0,0.0358,0.8029999999999999,188800.0,0.7390000000000001,G#/Ab,0.123,-6.8870000000000005,0.0454,108.013,0.936,False,0
渡口 - Remastered,Tsai Chin,1996.0,0.414,0.637,227280.0,0.158,G#/Ab,0.108,-19.608,0.0379,128.097,0.0707,False,0
Kapitel 05 - Der Pferdetausch (Folge 037),Bibi und Tina,1999.0,0.622,0.667,94587.0,0.354,C#/Db,0.813,-18.192,0.96,63.96100000000001,0.8220000000000001,False,0
Ah c'qu'on est bien dans son bain,Patrick Zabé,1999.0,0.522,0.743,140253.0,0.738,A,0.395,-9.006,0.0314,124.16,0.971,False,0
Geh zu ihr,Puhdys,1994.0,0.359,0.742,162133.0,0.46,A,0.266,-14.9,0.0327,87.141,0.917,False,0
Ko Je Onaj Mladic,Mitar Mirić,1990.0,0.529,0.48,236813.0,0.716,A#/Bb,0.0242,-7.144,0.101,89.602,0.4920000000000001,False,0
Los Hnos. Bedolla,Conjunto Alameda de Oscar Padilla,1991.0,0.231,0.78,226333.0,0.4970000000000001,G,0.0402,-14.844,0.0853,117.367,0.8640000000000001,False,0
Kapitel 03 - Ein Pferd für Tante Paula (Folge 023),Bibi und Tina,1995.0,0.7070000000000001,0.69,88600.0,0.454,A,0.215,-18.399,0.885,119.977,0.6990000000000001,False,0
"Doom, Are You Awake? (Skit)",MF DOOM,1999.0,0.915,0.622,72573.0,0.5710000000000001,A#/Bb,0.102,-7.887,0.303,95.952,0.602,False,0
080 - Geheimakte Ufo - Teil 35,Die drei ???,1998.0,0.376,0.695,89493.0,0.608,C#/Db,0.384,-11.387,0.401,100.814,0.677,False,0
Crazy Girl,Fischer-Z,1990.0,0.0459,0.852,267533.0,0.5760000000000001,G,0.0629,-15.8,0.108,143.817,0.966,False,0
Тополя,140 Udarov v Minutu,1999.0,0.00124,0.715,208387.0,0.878,F#/Gb,0.1369999999999999,-9.166,0.0347,140.053,0.629,False,0
Sebelum Kau Bosan,Iwan Fals,1993.0,0.0873,0.652,161867.0,0.853,D,0.511,-4.619,0.0278,131.015,0.8290000000000001,False,0
Blue [Zkwirl] - X-Mix,Anya Adora,1999.0,0.28,0.491,563147.0,0.459,C#/Db,0.114,-19.663,0.0418,119.923,0.176,False,0
Estrela de Luz,CPB,1997.0,0.893,0.463,128467.0,0.289,A#/Bb,0.214,-8.879,0.0396,172.291,0.57,False,0
"Schubert: Symphony No. 1 in D Major, D. 82: II. Andante",Franz Schubert,1997.0,0.987,0.183,436493.0,0.0225,G,0.109,-27.452,0.0448,110.855,0.0491,False,0
Mista Mista,Fugees,1996.0,0.95,0.593,162427.0,0.0583,F#/Gb,0.118,-20.177,0.0638,121.406,0.189,False,0
Semiramis - Ballet Pantomime: Sinfonia - Maestoso,Christoph Willibald Gluck,1993.0,0.989,0.42,83893.0,0.0356,G,0.123,-17.951,0.0278,76.275,0.0391,False,0
"Nekad Si Ljubav, Nekad Greh",Šako Polumenta,1995.0,0.00501,0.759,209440.0,0.46,B,0.127,-19.774,0.1639999999999999,134.189,0.7879999999999999,False,0
Xraxse,Bob James,1990.0,0.6990000000000001,0.562,272507.0,0.287,C,0.0481,-21.624,0.0365,153.924,0.368,False,0
Make a Move,Cypress Hill,1995.0,0.00737,0.812,270800.0,0.416,D,0.131,-15.168,0.594,92.039,0.266,False,0
Izzy Izzy Ahh,Missy Elliott,1997.0,0.105,0.909,234000.0,0.496,C#/Db,0.101,-10.742,0.188,87.01299999999998,0.63,False,0
Ne Moren Bez Nje,Alen Vitasovic,1994.0,0.124,0.6890000000000001,245533.0,0.4320000000000001,A#/Bb,0.279,-13.273,0.0301,152.267,0.79,False,0
Bakma Bana Öyle,Müslüm Gürses,1999.0,0.6970000000000001,0.461,384067.0,0.499,A,0.5720000000000001,-7.417000000000002,0.0652,84.383,0.507,False,0
Čovek za koga se udala Buba Erdeljan,Djordje Balasevic,1991.0,0.481,0.507,355933.0,0.296,A,0.139,-19.369,0.042,136.274,0.7340000000000001,False,0
O Lykos & Ta 7 Katsikakia,"Akis Lymouris,Gky Ziro",1996.0,0.961,0.718,622933.0,0.171,G#/Ab,0.117,-18.967,0.936,116.91,0.399,False,0
The Sidewinder,Lee Morgan,1999.0,0.417,0.483,614893.0,0.41,G#/Ab,0.0979,-13.905,0.0354,151.91899999999995,0.807,False,0
"Chaconne de l'amour Médecin, LWV 29 (1665)",Jean-Baptiste Lully,1999.0,0.836,0.277,212093.0,0.113,F,0.133,-20.489,0.0434,89.696,0.374,False,0
Prelude to a Kiss,Nnenna Freelon,1993.0,0.88,0.4270000000000001,300933.0,0.0395,G,0.0943,-23.185,0.0456,175.667,0.125,False,0
Njaalkeme (Hunger),Garmarna,1996.0,0.5770000000000001,0.561,303080.0,0.332,G,0.0728,-15.762,0.0234,81.086,0.0949,False,0
Ntropi Se Olous Mas,Notis Sfakianakis,1997.0,0.591,0.696,194093.0,0.483,B,0.147,-12.133,0.0341,125.0,0.415,False,0
Öyle Bir Geçer,Erkin Koray,1993.0,0.51,0.5329999999999999,340776.0,0.632,F,0.308,-7.707000000000002,0.0304,121.845,0.535,False,0
Amado Mio,Pink Martini,1999.0,0.5579999999999999,0.525,288840.0,0.6609999999999999,A,0.369,-6.917000000000002,0.0331,129.717,0.6609999999999999,False,0
Gasisi Nana,Tonana,1997.0,0.959,0.6970000000000001,114253.0,0.0725,F#/Gb,0.119,-15.75,0.0422,160.129,0.444,False,0
Honey Love,R. Kelly,1992.0,0.132,0.67,304733.0,0.518,E,0.108,-8.887,0.0443,71.017,0.53,False,0
"Malted Milk - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",Eric Clapton,1992.0,0.8140000000000001,0.6990000000000001,217840.0,0.214,B,0.8390000000000001,-16.766,0.0829,74.31,0.596,False,0
FFF - Remastered 2004 / Remixed,Megadeth,1997.0,1.33e-05,0.383,167240.0,0.981,G,0.252,-3.986,0.184,185.138,0.478,False,0
"Jo, die Mädche he us Kölle",Paveier,1995.0,0.177,0.653,212240.0,0.8109999999999999,A,0.0678,-6.924,0.0947,102.17,0.635,False,0
"Там, за туманами",Lyube,1997.0,0.154,0.644,227147.0,0.508,A,0.121,-9.31,0.0318,96.037,0.42,False,0
Kapitel 04 - Die neue Zooheizung (Folge 080),Benjamin Blümchen,1995.0,0.8490000000000001,0.7809999999999999,58873.0,0.354,A,0.245,-12.993,0.934,103.538,0.768,False,0
Animal en quarantaine,Hubert-Félix Thiéfaine,1993.0,0.173,0.647,265640.0,0.598,G,0.0878,-10.268,0.0267,120.189,0.4320000000000001,False,0
Eloise,Barry Ryan,1992.0,0.22,0.425,345173.0,0.591,C,0.355,-11.996,0.0321,131.08700000000002,0.461,False,0
Goin' Home,TOTO,1998.0,0.00367,0.6559999999999999,317187.0,0.906,B,0.0308,-6.0520000000000005,0.045,119.553,0.563,False,0
Meth Vs. Chef,Method Man,1994.0,0.764,0.5820000000000001,216200.0,0.5429999999999999,C,0.349,-9.081,0.495,196.18,0.56,False,0
Deste Xwe Bide Min,Hewar u Gazin,1999.0,0.962,0.617,300800.0,0.365,D,0.261,-12.174,0.144,144.276,0.809,False,0
Pjevaj Mi Sokole,Mate Bulic,1995.0,0.608,0.5820000000000001,207507.0,0.398,G,0.615,-9.04,0.0254,107.844,0.527,False,0
Cosmic,Resistance D.,1994.0,0.00101,0.654,473440.0,0.642,A,0.0646,-15.399,0.0482,130.023,0.0388,False,0
Liebe Tut Weh,F.S.K.,1995.0,0.736,0.6859999999999999,127733.0,0.403,D,0.135,-12.374,0.0283,107.776,0.589,False,0
"NW - Live: Flinders Park Tennis Centre, Melbourne, Australia 17 Mar 95",Pearl Jam,1995.0,0.867,0.402,143597.0,0.269,C#/Db,0.858,-18.472,0.507,69.256,0.123,False,0
Bierz Mnie,IRA,1991.0,0.0083299999999999,0.486,250893.0,0.821,D,0.134,-9.335,0.0498,132.36700000000002,0.613,False,0
L'Y10 Bordeaux,Daniele Silvestri,1995.0,0.0501,0.7559999999999999,275560.0,0.586,A#/Bb,0.317,-11.78,0.0524,103.035,0.486,False,0
What Can I Do - MTV Unplugged Version,The Corrs,1999.0,0.424,0.565,275280.0,0.506,A,0.89,-9.595,0.0543,78.063,0.381,False,0
Kapitel 21 - Das Pferd in der Schule (Folge 036),Bibi und Tina,1999.0,0.611,0.601,97166.0,0.441,F#/Gb,0.388,-17.035999999999998,0.955,176.44799999999995,0.861,False,0
I kann am Weinderl net vorbeigeh’n,Rudi Luksch,1998.0,0.97,0.418,178507.0,0.332,D,0.0736,-8.732000000000001,0.0479,135.892,0.374,False,0
What Ya Want,Ruff Ryders,1999.0,0.0478,0.8270000000000001,261707.0,0.847,D,0.0691,-6.089,0.222,91.278,0.769,False,0
I'm Wit Dat,Compton's Most Wanted,1990.0,0.0259,0.72,296573.0,0.539,A#/Bb,0.1669999999999999,-14.09,0.209,173.97400000000005,0.7909999999999999,False,0
Der Wachstumstrank - Teil 5,Weihnachtsmann & Co.KG,1997.0,0.7659999999999999,0.7140000000000001,96667.0,0.418,C,0.354,-12.523,0.89,66.71600000000001,0.764,False,0
Heute brennt mein Iglu,Paveier,1997.0,0.0546,0.375,258227.0,0.94,G,0.956,-3.403,0.111,169.86,0.894,False,0
Njemu Osmjeh Meni Suze,Selma Bajrami,1997.0,0.0199,0.672,171480.0,0.58,D,0.332,-7.625,0.0348,117.822,0.792,False,0
Kapitel 16: Strafe muss sein,Weihnachtsmann & Co.KG,1997.0,0.674,0.7140000000000001,194173.0,0.578,C#/Db,0.852,-9.99,0.8490000000000001,112.14,0.833,False,0
O.G. Original Gangster,Ice-T,1991.0,0.115,0.887,283293.0,0.847,G,0.216,-10.885,0.253,103.008,0.7390000000000001,False,0
Live On Wzack,College Boyz,1994.0,0.073,0.825,224600.0,0.688,C#/Db,0.252,-7.69,0.288,89.323,0.618,False,0
Change Your Mind,J.J. Cale,1999.0,0.927,0.672,145093.0,0.493,E,0.111,-13.245,0.03,151.40200000000004,0.954,False,0
Ipotagi Ke Epanastasi,Natasa Theodoridou,1997.0,0.534,0.747,207800.0,0.536,C,0.216,-10.884,0.0372,117.862,0.75,False,0
(Get Your Kicks On) Route 66,The Andrews Sisters,1996.0,0.969,0.6729999999999999,195373.0,0.181,D,0.215,-14.202,0.0544,134.947,0.7070000000000001,False,0
Wenn wir einmal Engel sind,Böhse Onkelz,1993.0,0.00374,0.358,240160.0,0.83,E,0.324,-10.811,0.053,171.875,0.569,False,0
Sjelefred,CC Cowboys,1990.0,0.00138,0.5670000000000001,196467.0,0.769,A,0.072,-7.396,0.0391,127.143,0.6,False,0
Ayol makri,Yulduz Usmonova,1999.0,0.34,0.726,243747.0,0.863,F,0.0316,-4.416,0.0385,92.871,0.961,False,0
Zpívání,Jitka Zelenková,1998.0,0.652,0.5429999999999999,211267.0,0.212,A#/Bb,0.0892,-14.507,0.0332,97.316,0.5660000000000001,False,0
"Rinaldo, HWV 7a: Ouverture",Christophe Rousset,1994.0,0.911,0.475,234467.0,0.106,C#/Db,0.106,-24.825,0.045,126.304,0.544,False,0
La solitude - Live au Zénith de Paris 1995,Hubert-Félix Thiéfaine,1995.0,0.22,0.489,391293.0,0.329,D,0.816,-10.402,0.0403,121.956,0.152,False,0
"Vill, Vakker & Våt",CC Cowboys,1990.0,0.000103,0.536,220733.0,0.877,C,0.151,-6.129,0.0367,123.479,0.799,False,0
D'Psyche Vo Dr Frou,Mani Matter,1996.0,0.7829999999999999,0.7170000000000001,119707.0,0.364,D,0.907,-11.474,0.91,84.456,0.926,False,0
Bonbon aus Wurst,Helge Schneider,1997.0,0.136,0.625,255640.0,0.253,C,0.0874,-12.622,0.401,181.747,0.642,False,0
En Mørk Horisont pt I,Mortiis,1995.0,0.632,0.162,234284.0,0.107,D,0.134,-23.084,0.038,81.493,0.194,False,0
Sanibel,"Crosby, Stills, Nash & Young",1999.0,0.6920000000000001,0.73,260760.0,0.32,G,0.11,-10.989,0.0327,115.11,0.436,False,0
"Nqo, Nqo, Nqu",Madala Kunene,1996.0,0.875,0.322,1012573.0,0.187,A#/Bb,0.112,-18.46,0.0371,69.688,0.388,False,0
Brute,KMFDM,1995.0,1.1e-05,0.5720000000000001,264933.0,0.918,G,0.442,-5.372000000000001,0.0504,113.868,0.39,False,0
"Tzigane, M. 76 (Version for Violin & Orchestra): Tzigane (version for violin and orchestra)",Maurice Ravel,1993.0,0.975,0.377,571627.0,0.118,D,0.0669,-20.549,0.0506,128.872,0.0843,False,0
Kuydirma jonim,Yulduz Usmonova,1999.0,0.271,0.78,219347.0,0.905,G,0.0557,-6.867000000000001,0.0332,114.016,0.963,False,0
Qhoya Runas,Ayopayamanta,1995.0,0.7559999999999999,0.5379999999999999,209502.0,0.5870000000000001,D,0.0426,-5.397,0.0607,92.84,0.85,False,0
Red XIII's Theme,Nobuo Uematsu,1997.0,0.116,0.7390000000000001,88760.0,0.278,D#/Eb,0.0873,-15.26,0.0598,128.474,0.143,False,0
"Vivaldi: Le quattro stagioni (The Four Seasons), Op. 8: Violin Concerto No. 1 in E major, RV 269, ""La Primavera"". I. Allegro",Antonio Vivaldi,1992.0,0.939,0.638,202760.0,0.132,E,0.0751,-15.765,0.0426,102.366,0.389,False,0
LCM,TOWA TEI,1999.0,0.888,0.56,108573.0,0.3670000000000001,F,0.405,-6.709,0.0283,138.586,0.22,False,0
Kapitel 15 - Der Pferdegeburtstag (Folge 027),Bibi und Tina,1996.0,0.598,0.7190000000000001,94500.0,0.374,G#/Ab,0.58,-17.869,0.951,93.764,0.488,False,0
I'm Beginning to See the Light,Qdup,1999.0,0.422,0.578,401093.0,0.422,G,0.115,-10.169,0.0394,138.066,0.37,False,0
Sers Moratcar,Artur Stepanyan,1998.0,0.0867,0.713,213902.0,0.755,C,0.0798,-10.112,0.0385,124.814,0.92,False,0
"Chorale Preludes: No. 22, Nun freut euch, lieben Christen gmein, BWV 734",Johann Sebastian Bach,1997.0,0.94,0.243,135133.0,0.074,G,0.327,-23.824,0.0342,99.119,0.57,False,0
La philosophie du chaos - Live à Paris-Bercy 1999,Hubert-Félix Thiéfaine,1999.0,0.464,0.474,182760.0,0.8320000000000001,D,0.998,-4.237,0.0306,162.731,0.635,False,0
Zpověd',Nezmaři,1995.0,0.8290000000000001,0.612,159067.0,0.297,A,0.0573,-14.103,0.0362,138.046,0.6409999999999999,False,0
Sadoma ehrlich,Rödelheim Hartreim Projekt,1996.0,0.203,0.6459999999999999,241960.0,0.753,G,0.19,-4.599,0.152,79.995,0.52,False,0
Ovečko Ztracená,Petr Maria Lutka,1999.0,0.855,0.597,318613.0,0.186,D,0.234,-13.159,0.028,104.214,0.3,False,0
Rock It For Me,Ella Fitzgerald,1992.0,0.8490000000000001,0.8009999999999999,189867.0,0.159,G#/Ab,0.262,-13.208,0.0965,113.751,0.601,False,0
Saxon Street,Ezio,1995.0,0.0574,0.7240000000000001,288533.0,0.3720000000000001,G,0.112,-15.615,0.0611,120.98,0.628,False,0
Gli uomini non cambiano - Original Version,Mia Martini,1992.0,0.7340000000000001,0.39,247484.0,0.359,C,0.0869,-7.642,0.0309,129.51,0.147,False,0
"End Title - From ""Star Trek: First Contact""",Jerry Goldsmith,1997.0,0.919,0.184,328226.0,0.204,F,0.135,-17.477999999999998,0.0354,87.074,0.0729,False,0
Shree Krishna,Wah!,1999.0,0.7440000000000001,0.425,477533.0,0.255,A,0.11,-15.402,0.0277,89.156,0.321,False,0
"MIEF! (Nimm mich jetzt, auch wenn ich stinke) - Video Version",Die Doofen,1994.0,0.43,0.7859999999999999,186307.0,0.7140000000000001,C,0.0953,-8.471,0.0746,104.986,0.917,False,0
Sunny,Booker T. & the M.G.'s,1992.0,0.0263,0.62,206267.0,0.246,D,0.224,-15.728,0.031,121.923,0.405,False,0
Send His Love To Me,PJ Harvey,1995.0,0.321,0.639,260773.0,0.555,G,0.0614,-10.904000000000002,0.0311,124.623,0.753,False,0
Frankenstein P.Q.,Les Secrétaires Volantes,1996.0,0.0345,0.429,105133.0,0.967,G,0.18,-7.805,0.112,121.475,0.344,False,0
Костер,Mashina Vremeni,1991.0,0.0889,0.696,228533.0,0.5720000000000001,E,0.103,-14.772,0.0405,101.856,0.398,False,0
Kapitel 7: Das Zauberschwert,Weihnachtsmann & Co.KG,1997.0,0.743,0.711,184520.0,0.631,G,0.727,-11.51,0.904,86.78200000000002,0.785,False,0
Pevaj Srbijo,Baja Mali Knindza,1992.0,0.0304,0.747,218671.0,0.6859999999999999,G,0.113,-9.306,0.0462,124.434,0.8690000000000001,False,0
Not Ready Yet,Eels,1996.0,0.0285,0.67,286800.0,0.38,B,0.25,-10.672,0.0275,80.882,0.268,False,0
"Magnificat, Wq 215: Et misericordia",Carl Philipp Emanuel Bach,1998.0,0.983,0.1639999999999999,362000.0,0.142,E,0.11,-22.132,0.0426,93.378,0.0381,False,0
Leave It Behind,The Offspring,1997.0,0.0351,0.298,118773.0,0.968,A,0.408,-3.739,0.127,146.793,0.501,False,0
Krøller eller ej (feat. Debbie Cameron),Tommy Seebach,1998.0,0.0793,0.435,172267.0,0.711,D,0.321,-14.974,0.0739,117.406,0.795,False,0
Kleo se kleo,Snezana Djurisic,1994.0,0.21,0.5579999999999999,154355.0,0.7829999999999999,D,0.466,-9.284,0.0588,105.576,0.868,False,0
Kapitel 9: Gugors Doppelgänger,Weihnachtsmann & Co.KG,1997.0,0.618,0.613,91560.0,0.825,F,0.444,-8.197000000000001,0.5589999999999999,103.144,0.579,False,0
Listen to the Cries of the Planet,Nobuo Uematsu,1997.0,0.939,0.122,220640.0,0.157,D,0.0962,-15.25,0.0319,171.69799999999995,0.268,False,0
Never Wanna F'n See You Again - Old School,Rich Hardesty,1992.0,0.237,0.701,267973.0,0.47,G,0.128,-13.919,0.04,81.149,0.78,False,0
Cantus Insolitus,Karl Jenkins,1995.0,0.982,0.229,337933.0,0.0159,D#/Eb,0.0788,-27.526,0.0419,91.074,0.0328,False,0
C.P.K.,Unwritten Law,1994.0,0.00906,0.242,159960.0,0.986,E,0.344,-3.698,0.113,177.24599999999995,0.603,False,0
Stereosexual,Mecano,1998.0,0.7959999999999999,0.685,225467.0,0.49,E,0.226,-6.3610000000000015,0.038,120.023,0.467,False,0
"O, da li znas",Dragana Mirkovic,1992.0,0.562,0.52,186693.0,0.375,E,0.305,-13.045,0.0278,75.089,0.339,False,0
The Lizards,Phish,1994.0,0.631,0.3720000000000001,599800.0,0.6679999999999999,C,0.672,-8.556000000000001,0.041,131.809,0.294,False,0
"St. Matthew Passion, BWV 244 - Part Two: No.49 Aria (Soprano): ""Aus Liebe will mein Heiland Sterben""",Johann Sebastian Bach,1999.0,0.989,0.183,304973.0,0.0346,A,0.107,-26.328000000000007,0.0445,88.07600000000002,0.0511,False,0
Kad Bih Znala Kako Si,Vesna Zmijanac,1995.0,0.147,0.303,214787.0,0.532,F,0.0604,-11.761,0.0494,103.25,0.348,False,0
Yksi ainoa ihminen,Eila Pienimäki,1990.0,0.48,0.6920000000000001,238507.0,0.343,A,0.106,-12.758,0.0351,110.762,0.523,False,0
Lagano Umirem U Tvom Sjećanju,Itd Band,1998.0,0.562,0.693,220933.0,0.4,E,0.113,-10.845,0.0299,101.979,0.35,False,0
Destiny - Area of God Remix,The Dentist,1996.0,0.0006309999999999,0.61,424333.0,0.999,A,0.106,-4.597,0.0618,159.816,0.502,False,0
'O cammello 'nnammurato - 2021 Remaster,Pino Daniele,1995.0,0.679,0.746,266784.0,0.816,B,0.181,-7.285,0.0375,100.098,0.7140000000000001,False,0
El Oqalaa,Hamid Al Shaeri,1992.0,0.348,0.645,320760.0,0.826,G,0.0989,-9.748,0.0738,129.732,0.83,False,0
Qissat hubb sharkiyya,Naseer Shamma,1999.0,0.877,0.412,470467.0,0.193,C,0.6829999999999999,-18.097,0.0721,93.21,0.0704,False,0
Here We Go Again,DMX,1999.0,0.023,0.797,232933.0,0.515,G,0.13,-5.981,0.274,91.898,0.209,False,0
Y'a d'la joie,Charles Trenet,1992.0,0.921,0.748,153493.0,0.467,D#/Eb,0.195,-7.766,0.0748,142.065,0.931,False,0
Speechless,Fenix TX,1999.0,0.000226,0.273,252760.0,0.898,E,0.11,-5.18,0.14,191.768,0.628,False,0
Aguas da Amazonia: Purus River,Philip Glass,1999.0,0.979,0.518,462853.0,0.107,C,0.112,-27.242,0.0483,175.33599999999996,0.34,False,0
"Les quatre saisons, L'hiver: Allegro",Antonio Vivaldi,1995.0,0.917,0.4370000000000001,183867.0,0.236,F,0.217,-16.426,0.0569,90.852,0.3720000000000001,False,0
"Kapitel 22: Streit um ""Axis"" (Folge 14)",Wendy,1995.0,0.0855,0.525,112430.0,0.27,G,0.5670000000000001,-20.353,0.933,165.832,0.479,False,0
"Troprion And Kondakion: ""Lord, Save Thy People"" And ""Thou Who Willingly Lwt Thyself Be Crucified""","The Ural Choir, Choirmaster: Vladislav Novik",1995.0,0.995,0.135,86693.0,0.0744,G,0.119,-22.75,0.0368,80.53399999999998,0.0879,False,0
The Clansman - 2015 Remaster,Iron Maiden,1998.0,0.15,0.257,539787.0,0.6829999999999999,D,0.116,-6.67,0.0495,154.106,0.177,False,0
Yksin Tietäsi Kuljet,Kirka,1998.0,0.197,0.708,264827.0,0.54,G,0.0938,-13.014,0.0238,96.223,0.7829999999999999,False,0
101 - Opfer fliegen 1. Klasse - Teil 28,TKKG,1997.0,0.65,0.588,89893.0,0.542,D,0.316,-10.597,0.846,88.24700000000001,0.727,False,0
116 - Klassenfahrt zur Hexenburg - Teil 15,TKKG,1999.0,0.105,0.57,80280.0,0.634,G,0.733,-13.243,0.596,90.787,0.5670000000000001,False,0
O Meu Pastor É o Bom Jesus,CPB,1997.0,0.917,0.531,129707.0,0.189,F,0.105,-9.983,0.0281,99.553,0.445,False,0
Oye Amiga,Banda Los Recoditos,1991.0,0.7170000000000001,0.465,153940.0,0.393,F,0.0344,-11.317,0.232,204.26,0.973,False,0
Korak Po Korak,Prljavo Kazaliste,1996.0,0.267,0.7240000000000001,249333.0,0.644,F,0.0724,-14.71,0.0289,130.539,0.8759999999999999,False,0
"Nie ma Cię, Panie",Wspólnota Miłości Ukrzyżowanej WMU,1999.0,0.795,0.429,277867.0,0.293,F#/Gb,0.103,-11.858,0.0273,103.72,0.204,False,0
"This Is for the Lover In You (feat. LL Cool J, Howard Hewett, Jody Watley & Jeffrey Daniels)",Babyface,1996.0,0.0295,0.887,239733.0,0.416,C#/Db,0.066,-7.346,0.0518,94.013,0.7609999999999999,False,0
Space Baby,Resistance D.,1994.0,0.0654,0.403,288027.0,0.82,A,0.0982,-14.865,0.061,115.966,0.7829999999999999,False,0
Roses For Mama,C.W. McCall,1990.0,0.825,0.378,208667.0,0.344,G,0.189,-16.851,0.0791,93.902,0.515,False,0
Ycal Mix,Kapotte Muziek,1998.0,0.98,0.236,1385667.0,0.989,A,0.393,-14.915,0.182,134.489,0.014,False,0
New Rose,Guns N' Roses,1993.0,0.000112,0.331,158360.0,0.965,D#/Eb,0.312,-2.918,0.143,176.988,0.342,False,0
Hittebarn,Kim Larsen,1996.0,0.384,0.794,211600.0,0.25,E,0.115,-14.055,0.0444,92.435,0.488,False,0
Ugly in the Morning,Faith No More,1995.0,0.00209,0.388,186960.0,0.978,E,0.235,-8.633,0.075,109.325,0.321,False,0
Come Next Monday,K.T. Oslin,1990.0,0.254,0.754,230227.0,0.524,A,0.0474,-11.011,0.04,81.94,0.862,False,0
Oynatmaya Az Kaldı,Fatih Erkoç,1992.0,0.144,0.7190000000000001,235102.0,0.8220000000000001,A,0.142,-10.747,0.0362,116.041,0.8440000000000001,False,0
Kapitel 1.24,Howard Phillips Lovecraft,1997.0,0.029,0.551,82668.0,0.32,G#/Ab,0.597,-27.69400000000001,0.701,85.79799999999999,0.684,False,0
"Le bourgeois gentilhomme, LWV 43: XI. Marche pour la cérémonie des turcs",Jean-Baptiste Lully,1992.0,0.5720000000000001,0.5820000000000001,133707.0,0.322,A,0.174,-11.782,0.0279,71.991,0.478,False,0
Bring It On Down - Remastered,Oasis,1994.0,1.21e-05,0.115,257813.0,0.945,A,0.462,-2.8,0.075,152.589,0.195,False,0
Die Säulen der Erde - Teil 41,Ken Follett,1999.0,0.63,0.5579999999999999,734280.0,0.631,C,0.388,-11.734000000000002,0.936,84.89299999999999,0.48,False,0
Lift Me Up (feat. Claire Rivers) - MK Edit,MK,1996.0,0.00121,0.923,245880.0,0.458,F#/Gb,0.0379,-14.59,0.0457,125.965,0.843,False,0
Makin' Whoopee,Ella Fitzgerald,1997.0,0.667,0.446,239200.0,0.135,G#/Ab,0.12,-19.992,0.165,73.777,0.303,False,0
O Prosfigas - Live,Notis Sfakianakis,1999.0,0.0481,0.591,200427.0,0.8640000000000001,D,0.405,-8.645,0.04,122.866,0.725,False,0
